A writing workshop enrolls novelists and poets in a ratio of [a] to [b] . There are [c] people at the workshop . How many novelists are there ? How many poets are there ?	[b]*VAR_0=[a]*VAR_1,VAR_0+VAR_1=[c]	{'[a]': '5.0', '[b]': '3.0', '[c]': '24.0'}	[15.0,9.0]
You are selling tickets for a high school play . Student tickets cost [a] dollars and general admission tickets cost [b] dollars . You sell [c] tickets and collect [d] dollars . How many student tickets and general admission tickets did you sell ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '4.0', '[b]': '6.0', '[c]': '525.0', '[d]': '2876.0'}	[137.0,388.0]
A store is selling compact discs for [a] dollars and [b] dollars . You buy [c] discs and spend a total of [d] dollars . How many compact discs did you buy that cost [a] dollars ? How many did you buy that cost [b] dollars ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '10.5', '[b]': '8.5', '[c]': '10.0', '[d]': '93.0'}	[4.0,6.0]
Bob invested [a] dollars in [b] funds , which pay [c] % and [d] % simple interest respectively . The combined interest he earned for both funds was [e] dollars for one year . How many dollars was invested at [c] % ? How much was invested at [d] % ?	([c]*0.01*VAR_0)+([d]*0.01*VAR_1)=[e],VAR_0+VAR_1=[a]	{'[a]': '6100.0', '[b]': '2.0', '[c]': '7.0', '[d]': '6.0', '[e]': '405.0'}	[3900.0,2200.0]
Your teacher is giving you a test worth [a] points and containing [b] questions . There are [c] point and [d] point questions on the test . How many two point questions are there ? How many [d] point questions ?	([c]*VAR_1)+([d]*VAR_0)=[a],VAR_1+VAR_0=[b]	{'[a]': '100.0', '[b]': '40.0', '[c]': '2.0', '[d]': '4.0'}	[30.0,10.0]
You have [a] dollars and save [b] dollars per week . Your friend has [c] dollars and saves [d] dollars per week . After how many weeks will each of you have saved the same amount of money ?	[a]+([b]*VAR_0)=[c]+([d]*VAR_0)	{'[a]': '160.0', '[b]': '7.0', '[c]': '210.0', '[d]': '5.0'}	[25.0]
A theater has [a] seats . On opening night , they sold out , selling adult tickets for [b] dollars each and child tickets for [c] dollars each . If they made a total of [d] dollars , how many child tickets were sold ?	([b]*VAR_0)+([c]*VAR_1)=[d],VAR_0+VAR_1=[a]	{'[a]': '80.0', '[b]': '12.0', '[c]': '5.0', '[d]': '519.0'}	[63.0]
A 20-foot board is cut into [a] pieces . Twice the length of the shorter piece is [b] feet more than the length of the longer piece . Find the length of the shorter piece.	[a]*VAR_1=[b]+VAR_0,VAR_1+VAR_0=20.0	{'[a]': '2.0', '[b]': '4.0'}	[8.0]
You are traveling to your mothers house that is [a] miles away . If you are currently twice as far from your house as you are from your mothers house how far have you traveled ? Round to the nearest tenth mile.	VAR_1+VAR_0=[a],VAR_1=2.0*VAR_0	{'[a]': '234.0'}	[156.0]
Colombian coffee beans cost [a] dollars per pound, while Peruvian coffee beans cost [b] dollars per pound . We want to mix the beans together so as to produce a 40-pound bag , costing [c] dollars per pound . How many pounds of Columbian beans and how many pounds of Peruvian beans should be used ?	([a]*VAR_0)+([b]*VAR_1)=40.0*[c],VAR_0+VAR_1=40.0	{'[a]': '5.5', '[b]': '4.25', '[c]': '4.6'}	[11.2,28.8]
A total of [a] dollars is invested in [b] funds paying [c] % and [d] % annual interest . The combined annual interest is [e] dollars . How much of the [a] dollars is invested at [c] % ? How much at [d] % ?	([c]*0.01*VAR_0)+([d]*0.01*VAR_1)=[e],VAR_0+VAR_1=[a]	{'[a]': '10000.0', '[b]': '2.0', '[c]': '5.0', '[d]': '7.0', '[e]': '630.0'}	[3500.0,6500.0]
For his long distance phone service Milan pays a [a] dollars monthly fee plus [b] cents per minute . Last month , Milan 's long distance bill was [c] dollars . For how many minutes was Milan billed for ?	[a]+(([b]*0.01)*VAR_0)=[c]	{'[a]': '2.0', '[b]': '12.0', '[c]': '23.36'}	[178.0]
The maximum load that a horizontal beam can carry is directly proportional to its width . If a beam [a] inches wide can support a load of [b] pounds , find the load that a beam of the same type can support if its width is [c] inches ?	[a]*VAR_1=[b],[c]*VAR_1=VAR_0	{'[a]': '1.5', '[b]': '250.0', '[c]': '3.5'}	[583.3333]
A chemist needs to make [a] ounces of a [b] % alcohol solution by mixing together a [c] % alcohol solution with a [d] % alcohol solution . How many ounces of the [c] % solution should he use ? How many ounces of the [d] % solution ?	(([c]*0.01)*VAR_0)+(([d]*0.01)*VAR_1)=[b]*0.01*[a],VAR_0+VAR_1=[a]	{'[a]': '30.0', '[b]': '25.0', '[c]': '15.0', '[d]': '40.0'}	[18.0,12.0]
The value of a sport utility vehicle this year is [a] dollars , which is [b] of what its value was last year . Find the value of the vehicle last year .	[a]/[b]=VAR_0	{'[a]': '16000.0', '[b]': '0.8'}	[20000.0]
Arianne is mixing a solution for Chemistry class . She has a [a] % copper solution and a [b] % copper solution . How many milliliters of the [a] % solution and [b] % solution should she mix to make [c] milliliters of a [d] % solution ?	(([a]*0.01)*VAR_1)+(([b]*0.01)*VAR_0)=[d]*0.01*[c],VAR_1+VAR_0=[c]	{'[a]': '25.0', '[b]': '50.0', '[c]': '1000.0', '[d]': '45.0'}	[200.0,800.0]
The sum of [a] numbers is [b] . The first number is [c] less than twice the second number . Find the smaller number . Find the larger number.	([a]*VAR_0)-VAR_1=[c],VAR_1+VAR_0=[b]	{'[a]': '2.0', '[b]': '50.0', '[c]': '43.0'}	[19.0,31.0]
Adult tickets for a play cost [a] dollars and the child tickets cost [b] dollars . If there were [c] people at a performance and the theater collected [d] dollars from tickets sales , how many children attended the play ? How many adults attended the play ?	([b]*VAR_1)+([a]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '11.0', '[b]': '10.0', '[c]': '23.0', '[d]': '246.0'}	[7.0,16.0]
The Kings won two less than three times as many games as they lost . They played [a] games . How many wins and losses did the team have ?	VAR_1+VAR_0=[a],VAR_1=(3.0*VAR_0)-2.0	{'[a]': '82.0'}	[61.0,21.0]
Find the amount of [a] percent acid solution and the amount of a [b] percent acid solution that Pat should combine to prepare [c] cubic-centimeters of [d] percent solution.	(([a]*0.01)*VAR_1)+(([b]*0.01)*VAR_0)=[d]*0.01*[c],VAR_1+VAR_0=[c]	{'[a]': '6.0', '[b]': '14.0', '[c]': '50.0', '[d]': '12.0'}	[12.5,37.5]
The Johnson Farm has [a] acres of land allotted for cultivating corn and wheat . The cost of cultivating corn and wheat is [b] dollars for corn and [c] dollars for wheat . Mr.Johnson has [d] dollars available for cultivating these crops . If he used all the land and entire budget , how many acres of corn and how many acres of wheat should he plant ?	([b]*VAR_0)+([c]*VAR_1)=[d],VAR_0+VAR_1=[a]	{'[a]': '500.0', '[b]': '42.0', '[c]': '30.0', '[d]': '18600.0'}	[300.0,200.0]
Trenton sells electronic supplies . Each week he earns [a] dollars plus commission equal to [b] % of his sales . This week his goal is to earn no less than [c] dollars . Write and solve an inequality to find the amount of sales he must make to reach his goal.	[a]+(([b]*0.01)*VAR_0)=[c]	{'[a]': '190.0', '[b]': '4.0', '[c]': '500.0'}	[7750.0]
A 68-foot pipe is cut into [a] pieces , one of which is [b] feet less than the other . What is the length of the shorter piece in feet ?	VAR_1+VAR_0=68.0,VAR_0-[b]=VAR_1	{'[a]': '2.0', '[b]': '12.0'}	[28.0]
Anne and Nancy use a metal alloy that is [a] % copper to make jewelry . How many ounces of a [b] % alloy must be mixed with a [c] % alloy to form [d] ounces of the desired alloy ?	(([b]*0.01)*VAR_0)+(([c]*0.01)*VAR_1)=([d]*[a])*0.01,VAR_0+VAR_1=[d]	{'[a]': '24.9', '[b]': '20.0', '[c]': '27.0', '[d]': '100.0'}	[30.0]
Nine books are to be bought by a student . Some cost [a] dollars each and the remainder cost [b] dollars each . The total amount spent was [c] dollars . How many 6-dollar books were sold ? How many 6.50-dollar books were sold ?	([a]*VAR_1)+([b]*VAR_0)=[c],VAR_1+VAR_0=9.0	{'[a]': '6.0', '[b]': '6.5', '[c]': '56.0'}	[5.0,4.0]
The Booster Club voted on where they would go for their annual trip . A majority of the club voted to go to a baseball game . They bought [a] tickets . Some of the tickets cost [b] dollars per ticket and some cost [c] dollars per ticket . All of the tickets cost [d] dollars . How many 7-dollar tickets did they buy ? How many 9-dollar tickets did they buy ?	([b]*VAR_1)+([c]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '29.0', '[b]': '7.0', '[c]': '9.0', '[d]': '225.0'}	[18.0,11.0]
Kay spends [a] minutes per week exercising . Her ratio of time spent on aerobics to time spent on weight training is [b] to [c] . How many minutes per week does she spend on aerobics ? How many minutes per week does she spend on weight training ?	[c]*VAR_0=[b]*VAR_1,VAR_0+VAR_1=[a]	{'[a]': '250.0', '[b]': '3.0', '[c]': '2.0'}	[150.0,100.0]
Find [a] numbers whose sum is [b] and whose difference is [c] . What is the smaller number ? What is the larger number ?	VAR_0+VAR_1=[b],VAR_0-VAR_1=[c]	{'[a]': '2.0', '[b]': '64.0', '[c]': '4.0'}	[30.0,34.0]
You are running a concession stand . You are selling hot dogs and soda . Each hot dog costs [a] dollars and each soda costs [b] dollars . You made a total of [c] dollars . You sold a total of [d] hot dogs and sodas combined . You must report the number of hot dogs and sodas sold . How many hot dogs and sodas were sold ?	([a]*VAR_0)+([b]*VAR_1)=[c],VAR_0+VAR_1=[d]	{'[a]': '1.5', '[b]': '0.5', '[c]': '78.5', '[d]': '87.0'}	[35.0,52.0]
Find a number so that [a] less than [b] the number is [c] the number.	([b]*VAR_0)-[a]=[c]*VAR_0	{'[a]': '10.0', '[b]': '0.6667', '[c]': '0.25'}	[24.0]
On Monday , Harold picked up three doughnuts and four large coffees for the office staff . He paid [a] dollars . On Tuesday Melinda picked up five doughnuts and six large coffees for the office staff . She paid [b] dollars . What is the cost of one doughnut ? What is the cost of one large coffee ?	(3.0*VAR_1)+(4.0*VAR_0)=[a],(5.0*VAR_1)+(6.0*VAR_0)=[b]	{'[a]': '4.91', '[b]': '7.59'}	[0.45,0.89]
A semi truck travels on a paved road for [a] hours at an average speed of [b] miles per hour faster than it travels on a dirt road . The time spent on the dirt is [c] hours . If the entire trip is [d] miles , how fast is the truck traveling on the dirt road ?	([a]*VAR_1)+([c]*VAR_0)=[d],VAR_1=[b]+VAR_0	{'[a]': '2.0', '[b]': '20.0', '[c]': '3.0', '[d]': '200.0'}	[32.0]
Hockey teams receive [a] points for a win and [b] point for a tie . The wild cats once won a championship with [c] points . They won [d] more games than they tied . How many wins and how many ties did the Wildcats have ?	([a]*VAR_1)+([b]*VAR_0)=[c],VAR_1=[d]+VAR_0	{'[a]': '2.0', '[b]': '1.0', '[c]': '60.0', '[d]': '9.0'}	[23.0,14.0]
The sum of [a] numbers is [b] . One number is [c] times the other . Find the smaller number . Find the larger number.	VAR_0+VAR_1=[b],VAR_0=[c]*VAR_1	{'[a]': '2.0', '[b]': '84.0', '[c]': '3.0'}	[21.0,63.0]
Tickets for a concert were priced at [a] dollars for students and [b] dollars for non-students . There were [c] tickets sold for a total of [d] dollars . How many student ticket were sold ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '9.0', '[b]': '11.0', '[c]': '2000.0', '[d]': '20960.0'}	[520.0]
Mary began walking home from school , heading south at a rate of [a] miles per hour . Sharon left school at the same time heading north at [b] miles per hour . How long will it take for them to be [c] miles apart ?	([a]*VAR_0)+([b]*VAR_0)=[c]	{'[a]': '4.0', '[b]': '6.0', '[c]': '3.0'}	[0.3]
The weight of an object on the moon varies directly to its weight on earth . A person who weights [a] pounds on earth weighs [b] pounds on the moon . How many pounds would a 136-pound person weigh on the moon ?	[a]*VAR_1=[b],136.0*VAR_1=VAR_0	{'[a]': '133.0', '[b]': '26.6'}	[27.2]
A bank teller has [a] 5-dollar and 20-dollar bills in her cash drawer . The value of the bills is [b] dollars . How many [c] dollars bills are there ?	([c]*VAR_0)+(20.0*VAR_1)=[b],VAR_0+VAR_1=[a]	{'[a]': '54.0', '[b]': '780.0', '[c]': '5.0'}	[20.0]
A total of [a] dollars was invested in two bond mutual funds , a junk bond fund and a government bond fund . The junk fund is risky and yields [b] % interest . The safer government bond fund yields only [c] % . The year 's total income from the two investments was [d] dollars . How much was invested in each fund ?	(([b]*0.01)*VAR_1)+(([c]*0.01)*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '10000.0', '[b]': '11.0', '[c]': '5.0', '[d]': '740.0'}	[4000.0,6000.0]
A student is pricing [a] different picture packages . John 's Photo World charges [b] dollars per sheet and a one time sitting fee of [c] dollars . Sam 's Picture Emporium charges [d] dollars per sheet and a one time sitting fee of [e] dollars . For how many sheets of pictures do the [a] companies charge the same amount ?	([b]*VAR_0)+[c]=([d]*VAR_0)+[e]	{'[a]': '2.0', '[b]': '2.75', '[c]': '125.0', '[d]': '1.5', '[e]': '140.0'}	[12.0]
Suppose you invest [a] dollars in equipment to put pictures on T-shirts . You buy each T-shirt for [b] dollars . After you have placed the pictures on a shirt , you sell it for [c] dollars . How many T-shirts must you sell to break even ?	[a]+([b]*VAR_0)=[c]*VAR_0	{'[a]': '1500.0', '[b]': '3.0', '[c]': '20.0'}	[83.0]
Norman and Suzanne Scarpulla own [a] shares of Mcdonald 's stocks and [b] shares of the Ohio Art Company stock . On a particular day in [c] , their stock portfolio consisting of these two stocks was worth [d] dollars . The Mcdonalds stock was [e] dollars more per share than the Ohio Art Company stock . What was the price of McDonalds stock on that day ? What was the cost of the Ohio Art Company stock on that day ?	([a]*VAR_0)+([b]*VAR_1)=[d],VAR_0=[e]+VAR_1	{'[a]': '35.0', '[b]': '69.0', '[c]': '2011.0', '[d]': '2814.0', '[e]': '70.0'}	[73.5,3.5]
The difference between two numbers is [a] . If you double both numbers , the sum is [b] . Find the two numbers .	(2.0*VAR_0)+(2.0*VAR_1)=[b],VAR_0-VAR_1=[a]	{'[a]': '6.0', '[b]': '36.0'}	[12.0,6.0]
The difference between two numbers is [a] and their sum is [b] . Find the numbers.	VAR_0+VAR_1=[b],VAR_0-VAR_1=[a]	{'[a]': '20.0', '[b]': '48.0'}	[34.0,14.0]
A car rented for [a] dollars per day plus [b] dollars per mile . Julia paid [c] dollars for a 1-day rental . How far did she drive , in miles ?	[a]+([b]*VAR_0)=[c]	{'[a]': '29.0', '[b]': '0.08', '[c]': '46.12'}	[214.0]
You sell tickets for admission to your school play and collect a total of [a] dollars . Admission prices are [b] dollars for adults and [c] dollars for children . You sold [d] tickets . How many adult tickets did you sell ? How many children 's tickets did you sell ?	([b]*VAR_0)+([c]*VAR_1)=[a],VAR_0+VAR_1=[d]	{'[a]': '104.0', '[b]': '6.0', '[c]': '4.0', '[d]': '21.0'}	[10.0,11.0]
A worker gets [a] cents an hour for ordinary time and [b] cents an hour for overtime . If she gets [c] dollars for a [d] hour week , how many hours are overtime ?	(([a]*0.01)*VAR_0)+(([b]*0.01)*VAR_1)=[c],VAR_0+VAR_1=[d]	{'[a]': '60.0', '[b]': '90.0', '[c]': '32.4', '[d]': '50.0'}	[8.0]
A student works [a] part-time jobs . He earns [b] dollars an hour working at the college library and [c] dollars and hour for construction work . To save time for study , be limits his work to [d] hours a week . If he enjoys the work at the library more , how many hours can he work at the library and still earn at [e] dollars a week ?	([b]*VAR_1)+([c]*VAR_0)=[e],VAR_1+VAR_0=[d]	{'[a]': '2.0', '[b]': '8.0', '[c]': '15.0', '[d]': '25.0', '[e]': '300.0'}	[10.0]
There are some 2-dollar coins and some 5-dollar coins . There are [a] coins , which give a total amount of [b] dollars . How many 2-dollar coins are there ? How many 5-dollar coins are there ?	(2.0*VAR_1)+(5.0*VAR_0)=[b],VAR_1+VAR_0=[a]	{'[a]': '40.0', '[b]': '125.0'}	[25.0,15.0]
At a hotel one night , [a] rooms were booked . Some were single rooms and some were double rooms . The single rooms cost [b] dollars each and the double rooms cost [c] dollars . The hotel made [d] dollars that night . How many single rooms and double rooms were booked ?	([b]*VAR_1)+([c]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '260.0', '[b]': '35.0', '[c]': '60.0', '[d]': '14000.0'}	[64.0,196.0]
[a] of a certain number is [b] more than [c] of a number . Find the number.	[a]*VAR_0=([c]*VAR_0)+[b]	{'[a]': '0.5', '[b]': '10.0', '[c]': '0.1667'}	[30.0]
One gallon container is full of a [a] % alcohol solution . How much must be drained off and replaced by a [b] % alcohol solution to produce one gallon of [c] % alcohol solution ?	[a]*0.01*VAR_1+[b]*0.01*VAR_0=[c]*0.01*1.0,VAR_1+VAR_0=1.0	{'[a]': '75.0', '[b]': '50.0', '[c]': '65.0'}	[0.4]
An investor will invest a total of [a] dollars in [b] accounts , one paying [c] % annual simple interest and the other [d] % . If he wants to earn [e] dollars annual interest , how much should he invest at [c] % ? How much at [d] % ?	(([d]*0.01)*VAR_1)+(([c]*0.01)*VAR_0)=[e],VAR_1+VAR_0=[a]	{'[a]': '15000.0', '[b]': '2.0', '[c]': '4.0', '[d]': '3.0', '[e]': '550.0'}	[10000.0,5000.0]
Stan invested [a] dollars , part at [b] % and part at [c] % . If the total interest at the end of the year is [d] dollars , how much did he invest at [b] % ? How much at [c] % ?	(([c]*0.01)*VAR_1)+(([b]*0.01)*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '17000.0', '[b]': '18.0', '[c]': '4.0', '[d]': '1380.0'}	[5000.0,12000.0]
Red cards are worth [a] credits , while blue cards are worth [b] credits . You need any combination of [c] cards to play a game . With [d] credits to buy cards , how many blue cards will you have when you play ? how many red cards will you have when you play ?	([b]*VAR_0)+([a]*VAR_1)=[d],VAR_0+VAR_1=[c]	{'[a]': '3.0', '[b]': '5.0', '[c]': '20.0', '[d]': '84.0'}	[12.0,8.0]
Ron and Kathy are ticket-sellers , Ron handling student tickets that sell for [a] dollars each and Kathy selling adult tickets for [b] dollars each . If their total income for [c] tickets was [d] dollars , how many did Ron sell ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '2.0', '[b]': '4.5', '[c]': '20.0', '[d]': '60.0'}	[12.0]
Juan and Peter both leave a shopping center at the same time going in opposite directions . Juan is on his bike and travels [a] miles per hour faster than Peter who is on his skateboard . After [b] hours they are [c] miles apart . How fast does Peter travel ?	([b]*VAR_0)+([b]*VAR_1)=[c],VAR_0=[a]+VAR_1	{'[a]': '3.0', '[b]': '1.5', '[c]': '19.5'}	[5.0]
An ice skating rink charges [a] dollars for admission and [b] dollars to rent skates . Jill can purchase a new pair of skates for [c] dollars . How many times would she need to go the rink to justify buying the skates rather than renting a pair ?	[c]/[b]=VAR_0	{'[a]': '5.0', '[b]': '2.5', '[c]': '65.0'}	[26.0]
Pencils cost [a] dollars per carton and erasers cost [b] dollars per carton . If an order comes in for a total of [c] cartons for [d] dollars , what was the specific number of cartons of pencils ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '6.0', '[b]': '3.0', '[c]': '100.0', '[d]': '360.0'}	[20.0]
Find two numbers whose sum is [a] and whose difference is [b]	VAR_0+VAR_1=[a],VAR_0-VAR_1=[b]	{'[a]': '106.0', '[b]': '64.0'}	[85.0,21.0]
Walt made an extra [a] dollars last year from a part-time job . He invested part of the money at [b] % and the rest at [c] % . He made a total of [d] dollars in interest . How much was invested at [c] % ?	(([b]*0.01)*VAR_1)+(([c]*0.01)*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '9000.0', '[b]': '9.0', '[c]': '8.0', '[d]': '770.0'}	[4000.0]
[a] of a number is [b] more than [c] of the number . Find the number.	[a]*VAR_0=[b]+([c]*VAR_0)	{'[a]': '0.5', '[b]': '2.0', '[c]': '0.25'}	[8.0]
A small publishing company is planning to publish a new book . The production costs will include one-time fixed costs and variable costs . The one-time fixed costs will amount to [a] dollars . The variable costs will be [b] dollars per book . The publisher will sell the finished product to bookstores at a price of [c] dollars per book . How many books must the publisher print and sell so that the production costs will equal the money obtained from sales ?	([c]*VAR_0)-([b]*VAR_0)=[a]	{'[a]': '35630.0', '[b]': '11.5', '[c]': '20.25'}	[4072.0]
A car rents for [a] dollars per day plus [b] cents per mile . You are on a daily budget of [c] dollars . What mileage can you go and stay within your budget ?	[a]+([b]*0.01*VAR_0)=[c]	{'[a]': '30.0', '[b]': '23.0', '[c]': '76.0'}	[200.0]
An employment agency specializing in temporary construction help pays heavy equipment operators [a] dollars per day and general laborers [b] dollars per day . If [c] people were hired and the payroll was [d] dollars , how many heavy equipment operators were employed ? How many laborers were employed ?	([a]*VAR_1)+([b]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '140.0', '[b]': '90.0', '[c]': '35.0', '[d]': '3950.0'}	[16.0,19.0]
The sum of two numbers is [a] . The difference of twice of one of them and the other one is [b] . Find both numbers.	(2.0*VAR_0)-VAR_1=[b],VAR_0+VAR_1=[a]	{'[a]': '85.0', '[b]': '5.0'}	[30.0,55.0]
A 5-pound bag of apples costs [a] dollars . At the same rate , what would be the cost of [b] pounds of apples in dollars ?	5.0*VAR_0=[a],[b]*VAR_0=VAR_1	{'[a]': '3.5', '[b]': '7.0'}	[4.9]
Flying with the wind , a bird was able to make [a] kilometers per hour . If the wind was [b] times as strong and the bird flies against it , it could make only [c] kilometers per hour . Find the velocity of the wind in kilometers per hour . Find the velocity of the bird .	VAR_0+VAR_1=[a],VAR_0-([b]*VAR_1)=[c]	{'[a]': '150.0', '[b]': '0.5', '[c]': '30.0'}	[80.0,70.0]
Michael rented a truck for one day . There was a rental fee of [a] dollars , and there also was a charge of [b] cents for each mile . Michael paid [c] dollars when he returned the truck . For how many miles did he drive the truck ?	[a]+(([b]*0.01)*VAR_0)=[c]	{'[a]': '20.99', '[b]': '25.0', '[c]': '95.74'}	[299.0]
They charged [a] dollars for adults and [b] dollars for children . [c] adults and children attended , and [d] dollars was made from ticket sales . How many children and adults went to the film premiere ?	([b]*VAR_1)+([a]*VAR_0)=[d],VAR_1+VAR_0=[c]	{'[a]': '7.0', '[b]': '5.0', '[c]': '127.0', '[d]': '839.0'}	[25.0,102.0]
A local bus tour sold [a] tickets . Senior citizen tickets cost [b] dollars and regular tickets cost [c] dollars . The total sales were [d] dollars . How many senior citizen tickets were sold ? How many regular tickets were sold ?	([b]*VAR_1)+([c]*VAR_0)=[d],VAR_1+VAR_0=[a]	{'[a]': '65.0', '[b]': '10.0', '[c]': '15.0', '[d]': '855.0'}	[24.0,41.0]
Tony planted a [a] foot tree . The tree grows at a rate of [b] feet every year . How many years will it take to be [c] feet ?	[a]+([b]*VAR_0)=[c]	{'[a]': '4.0', '[b]': '5.0', '[c]': '29.0'}	[5.0]
Safety Rent A Truck costs [a] dollars plus [b] dollars per mile . City Rentals rents the truck for [c] dollars plus [d] dollars per mile . For what mileage are the costs the same ?	[a]+([b]*VAR_0)=[c]+([d]*VAR_0)	{'[a]': '41.95', '[b]': '0.29', '[c]': '38.95', '[d]': '0.31'}	[150.0]
A plane travels due East at [a] miles per hour and another plane travels due west at [b] miles per hour . If they leave at the same time , and from the same place , in how many hours will they be [c] miles apart ?	([a]*VAR_0)+([b]*VAR_0)=[c]	{'[a]': '325.0', '[b]': '275.0', '[c]': '2100.0'}	[3.5]
